id	name	host	link	time	yeild	photo	nutrients	instructions	number_ingredients
1402	Brioche en fleur	750g.com	https://www.750g.com/brioche-en-fleur-r99568.htm	35	6 servings	https://static.750g.com/images/600-600/d76150d2f53e3755f67e7e7fbb327993/brioche-en-fleur.jpg	not_given	Step 1 :To make this brioche dough recipe, start by preparing all the ingredients. In a bowl, dissolve the baker_s yeast in lukewarm milk. 2nd step :Pour the flour previously passed to the sieve, in the drummer_s tank. Add the fine salt and powdered sugar. Make these elements with a hook. When the yeast is well dissolved in the warm milk, add it to the previous mixture. You have to keep you never put in direct baker_s yeast with salt and sugar. Enzymes would be quickly killed and yeast would lose its rising power. Step 3:Add the whole eggs _temperate_ and the orange blossom then knead gently until all the flour is amalgamated. Understanding the drummer_s speed and kneading ten minutes to give body to the dough. It must detach from the walls of the tank. Finally, the temperate butter cut into pieces and knead until the dough comes off the walls of the tank. At this stage, the dough is around 22 to 23 ° C. Cover with a cloth and let it grow at room temperature until the dough has doubled in volume. True the dough with the hand. Cover your film with film paper and store it in the refrigerator overnight. The next day: although it is cold, the dough will grow again. At that time, break it again. Step 4:Your dough is then ready, all that remains is to shape it _I used a stainless steel strapping of 10 cm in diameter and a small stainless steel strapping in the shape of a heart_. Make 5 circles and cut them in half to make half moons. Position them staggered while keeping a round shape and adding the heart to the center. Grow the dough again and cook for 15 minutes at 180 ° C.	9
1403	Brioche express	750g.com	https://www.750g.com/brioche-express-r51597.htm	35	8 servings	https://static.750g.com/images/600-600/d81f8ecf6c2f7ead444b5466304ea8a1/brioche-express.png	not_given	Step 1 :Heat the almond milk and butter together.In a bowl, beat the sugar, salt, orange blossom with the egg, add the crumbled yeast and hot milk plus melted butter.Mix everything, add the flour and knead by hand for a few minutes.The dough should be flexible but not sticky, add a tablespoon of flour if it continues to stick.2nd step :Arrange a parchment paper in the cake dish then add the dough ball and spread it in it. Lift to lift about 1:30 to 2 hours.Step 3:When the dough has risen well, brown the top of the brioche with an egg yolk. Look for 30 minutes at 160 ° C, the brioche will continue to lift a little more and will take a beautiful golden color. Atimes cooked, unmold and let cool.	9
1404	Brioche sucrée à la fleur d_oranger	750g.com	https://www.750g.com/brioche-sucree-a-la-fleur-doranger-r97258.htm	35	6 servings	https://static.750g.com/images/600-600/ee2ce136e9aa5f63832489a54374a355/brioche-sucree-a-la-fleur-d-oranger.jpg	not_given	Step 1 :Heat the milk with the orange blossom.Mix the baker_s yeast in the mixture.2nd step :In a bowl, put the flour and add the beaten egg.Add the oil, salt and sugar.Mix well.Add the warm milk and mix well.Cover and let swell at least 1 hour in the shelter.Step 3:Remove the air from the dough and spread it on your floured work surface, 1/2 cm thick.Step 4:Cut rounds with a 5 cm diameter cookie cutter.Roll up the paste rounds as if to roll and arrange in buttered and floured mini-moules starting from the edge to the center.Let swell for 30 minutes.Step 5:Heat your oven at 180 ° C.Step 6:Beat the egg and brush your brioches with the latter.Add pearl sugar to the top.Step 7:Bake for 10 to 15 minutes of cooking.	10
1405	Brioche champignon à la fleur d_oranger	750g.com	https://www.750g.com/brioche-champignon-a-la-fleur-doranger-r24467.htm	35	8 servings	https://static.750g.com/images/600-600/29d9047bfb48ef44d1291c15c7c97512/brioche-champignon-a-la-fleur-d-oranger.jpg	not_given	Step 1 :Place the ingredients in order in the tank.Start the map.The dough must detach from the walls before the program makes it go up. Démoulage, taste.	7
1406	Petits pains aux épices et à la fleur d_oranger	750g.com	https://www.750g.com/petits-pains-aux-epices-et-a-la-fleur-doranger-r38140.htm	25	6 servings	https://static.750g.com/images/600-600/5d64f7d203bfd2d4da2d00f6ab76d496/petits-pains-aux-epices-et-a-la-fleur-d-oranger.png	not_given	"Step 1 :As a bread machine: I pour the ingredients into the following order: 50 g of butter in small pieces, 175 ml of lukewarm milk, 2 eggs, 1 tsp. orange blossom water, 2 tsp. brown sugar, 1/2 tsp. Salt of salt, saffron, cardamom, grated orange zest, Corinth grapes, 350 g of flour for brioche or Francine milk bread, 1 sachet of yeast baked baked bread and I program on "" "". 2nd step :I form a sausage with the dough then I cut it into thick slices _3 to 4 cm_ which I place, cut below, on the slightly oiled oven plate. I cover with a cloth and I let up for 1 hour in a warm place. 15 minutes before the end of lifting time, I turn on the oven at 180 ° _Th.6_. I beat the egg yolk with 1 spoonful of water, I brush the buns, I sprinkle with sugar in grains and I take place for 15 minutes. Step 3:By hand: in a bowl, I mix the flour for brioche or free milk bread, sugar, salt, cardamom and saffron. I do a well and pour the contents of 2 sachets of special baked baking baked baked, then add the milk, orange blossom water, softened butter, eggs, orange zest and Corinth grapes. I pretext vigorously for 6 minutes to obtain a very flexible and homogeneous paste. I cover the bowl with a cloth and let the dough rest for 15 minutes in a warm place. Step 4:I form a sausage with the dough then I cut it into thick slices _3 to 4 cm_ which I place, cut below on the baking sheet slightly oiled. I cover with a cloth and I let up for 1 hour in a warm place .15 minutes before the end of lifting time, I turn on the oven at 180 ° _Th.6_. I beat the egg yolk with 1 spoonful of water, I brush the buns, I sprinkle with sugar in grains and I take place for 15 minutes."	15
1407	Brioche savoureuse aux effluves de rhum	750g.com	https://www.750g.com/brioche-moelleuse-r55427.htm	90.0	8 servings	https://static.750g.com/images/600-600/755fc7d03ef325454ffa22aed26a8883/brioche-moelleuse.png	not_given	Step 1 :In a large bowl, beat the eggs quickly then add the softened butter. 2nd step :Add the flour, yeast, sugar and salt: gradually mix the lukewarm milk, rum and orange blossom water and mix, by hand or in the robot, until you get a flexible paste and Non -sticky. Officer a ball in your bowl, cover and let the dough lift 1h30 in a lukewarm place sheltered from air currents _near a radiator in winter for example_ when the dough has doubled in volume, Knead it again for a few minutes by hand. Step 3:Divide the dough into 3 pieces and form balls of the same size, place them in a large buttered and floured cake pan. Review the mold with a cloth and let the dough double in volume sheltered from the currents of air. Preheat the Th6 oven _180 ° C_ Step 4:Cook the brioche for about thirty minutes: carefully monitor the past cooking the first 25 minutes, the brioche should not dry to stay very soft!	10
1408	Ensaimada _brioche des Baléares_	750g.com	https://www.750g.com/ensaimada-brioche-des-baleares-r65884.htm	45	0 servings	https://static.750g.com/images/600-600/de059b11acb0aab5d725353528df531c/ensaimada-brioche-des-baleares.png	not_given	Step 1 :Put in the bowl of the robot which will turn during the duration of the preparation of the dough, the flour with the yeast, the sugar, the salt and mix. Gradually add the warm milk, the orange blossom then the whole eggs and the olive oil. Increase the power of the robot to knead the dough energetically, let turn for 10 min until you get a flexible paste. Leave to rise 1 hour in a warm place and without air flow, it must have doubled in volume. Degas it by crushing it with the palm of the hand. Spread it and place the soft butter cut into pieces. 2nd step :Fold the dough and pass the roller to pastry, fold it and so on until the butter was absorbed. Divide the share in 15 equal parts, spread and put the angel hair jam close, and delicately form a sausage of about 20 cm, then form a spiral, brush slightly with oil each ensaimada and let rise 45 min. Preheat the oven to 180 ° Th 6 and cook for about 15 min. Let them cool down and sprinkle with icing sugar.	11
1409	Brioche tressée en fleur	750g.com	https://www.750g.com/brioche-tressee-en-fleur-r205267.htm	70	2 servings	https://static.750g.com/images/600-600/366b9bd1742519198a9ca7558b69de1c/2019-04-16-6-.jpg	not_given	Step 1: Petry of the doughIn the tank of your pastry processor with a hook, put the beaten eggs. Crumble the yeast in the eggs for better diffusion. Add the flour, sugar and salt. Knead the dough with the robot in 1st speed for 2 min. Knead the dough with the robot in 2nd speed for 3 min then in 4th speed for 3 min. When the dough peels off the tank by forming a ball, add the softened butter cut into small cubes and let knead in 1st speed for 2 min then in 3rd speed for 3 min, until it peels off the tank . Remove the dough from your robot, form a ball and reserve it in a bowl. Using a cling film, cover the dough in contact. Let rise at room temperature for 1 hour. Remove the dough by kneading it slightly, then form a ball, reserve and film on contact again. Place in the refrigerator for 2 hours. Step 2: Shaping of briochesRemove the dough and divide it into 8 parts with a weight of 100 g. Flatten the dough with the palm of your hand, making a fold inside. Repeat two or three times. Gradually lengthen the dough pieces by pushing with the dish from hand to outside to obtain sausages of dough about 20 cm in length. Make this shaping for the eight 100 g pastin. Reserve in the refrigerator for 30 min. Light again slightly, then set aside in the refrigerator for about 10 min. Lie the sausages again until you get the length of a rolling pin. Align four sausages of dough on the work surface in front of you by overlapping them, four sausages of eight -branched cross -shaped dough. Cross the branches of dough in the opposite direction of the needles of a watch. Cross again but this time in the direction of the needles of a watch. Slide the ends under the braided flower so that they are no longer visible. Repeat this shaping with the other four sausages of dough. Place the braided flowers on a sheet of baking paper. Using a brush, brown the braided flowers with the beaten egg. Let the brioches lift 1 to 2 hours in a warm place. Step 3: Cooking the briochesPreheat the oven to 180 ° C. Brown the brioches again. Bake on the hot plate and cook at 170 ° C for 18 to 20 min. Let the brioches cool on a rack.	7
1410	Brioches au safran de la Sainte Lucie	750g.com	https://www.750g.com/brioches-au-safran-de-la-sainte-lucie-r203213.htm	35	3 servings	https://static.750g.com/images/600-600/1321c3fcd4f29a0918ddb0289bc71941/sans-titre-80-.png	not_given	Step 1 :Warm your milk and add the yeast and saffron to it. Then let infuse and mix well. 2nd step :In your robot_s tank, pour the flour and sugar. Add the melted butter little by little, then the previous mixture _having previously removed the saffron filaments_. Then add a pinch of salt. Step 3:Then knead for ten minutes. Step 4:Cover with a damp cloth and let rise for 1 hour. Step 5:Cut your dough into small balls of about 60 gr each. Take a piece and knead it to hunt the air. Fold in three and roll it with your hands to form a sausage. Step 6:Then roll the ends on themselves then place the brioches on a plate covered with baking parchment paper. Let up 1/2 hour again. Step 7:Add raisins or pieces of chocolates at each end if you wish. Step 8:Preheat the oven to 180 ° C and dilute the egg yolk with 1 tsp. water then brush the rolls. Cook for about 15 min.	8
1411	Brioche aux épices et au rhum	750g.com	https://www.750g.com/brioche-aux-epices-et-au-rhum-r204885.htm	50	8 servings	https://static.750g.com/images/600-600/3e6d638183bab550a2af52a6261fbc21/brioche-rhum-img-3977.jpg	not_given	Step 1 :In a bowl, pour the flour, crumble the yeast, add the sugar, salt, egg, water and milk. 2nd step :Add the rum. Step 3:Add the butter cut into pieces. Step 4:Knead by hand or in a pastry processor, until the dough is well amalgamated. The dough must take off alone from the edges of the bowl during kneading. It takes 5 to 10 minutes. Follow the dough in a ball and cover with a clean cloth. Let stand two hours at room temperature, until the dough doubles in volume. Step 5:In a bowl, mix all the ingredients of the garnish, reserve. Step 6:After the break time, degas the dough then put it for 30 minutes in the fridge. Then place the dough on the floured work surface and spread it into a long rectangle.  Step 7:Roll out the spices on the dough. Step 8:Roll the dough on itself lengthwise. Step 9:Cut the pudding into eight pieces. Step 10:Place the dough pieces in a buttered round mold 30 cm in diameter. Leave to lift 40 minutes in a lukewarm place. Put the oven at 180 ° C, bake the brioche and cook it for 20 minutes. Step 11:At the exit of the oven, unmold the brioche and let it cool on a rack. Then sprinkle it with icing sugar and serve.	12
1412	Cougnou artisanal _Brioche_	750g.com	https://www.750g.com/cougnou-artisanal-brioche-r68469.htm	40	4 servings	https://static.750g.com/images/600-600/457b9ef87fe2d21202f43cd226374e84/cougnou-artisanal-brioche.png	not_given	Step 1 :Preheat the oven to 180 ° C.Melt the butter and mix it with eggs, sugar and salt as soon as it has cooled a little.Mix the yeast with warm milk.2nd step :Add the yeast and milk to the dough while turning.Gradually add the flour by mixing with a spoon and then by hand.Roll the dough in a ball as soon as it no longer sticks to the fingers and let it stand for 1 hour.Step 3:Knead the dough and make the bread.Brush with beaten egg.Put the Cougnou in the oven for 30 min.	9
1413	Pompe à l_huile à ma façon _avec la MAP_	750g.com	https://www.750g.com/pompe-a-lhuile-a-ma-facon-avec-la-map-r64298.htm	35	6 servings	https://static.750g.com/images/600-600/70d18a801dd4f7fd323786749c36181a/pompe-a-lhuile-a-ma-facon-avec-la-map.png	not_given	Step 1 :Pour into the tank the sugar, olive oil, orange blossom water, grated lemon, beaten eggs in an omelet, 10 cl of water and the C with salt. Since the flour in flour making sure to cover all the ingredients. Make a shallow well in the flour and add the yeast _the yeast should not come into contact with liquids or salt_. Close the lid. Land the 8 Paste to work by hand and cook in your step 2 oven:Once the program is finished, place the dough on the worktop. Repetose by hand, let it stand for a while at room temperature and divide it in 2. Shape 2 pumps. Step 3:Lower the dough 1 cm thick. Practice incisions with a knife on each of them. Discard the slots well to obtain a beautiful openwork pancake. Cover them with a cloth and let them sit at room temperature for 2 hours. Down with egg yolk, sprinkled with sesame seeds and poppy. Put them in the oven at 180 C _thermostat 6_ for 20 minutes. They must remain flexible and be golden. Step 4:At the exit of the oven, brush them slightly with olive oil. The tradition has it that the pump is broken in the oil with the hands as Christ did with the bread. Step 5:Present, the oil pump surrounded by 13 desserts nougat, prunes, dates, nuts, hazelnuts, almonds, dry figs, raisins, dried apricots. Dry fruit constitute the base of the 13 Desserts. Complete seasonal fruits, from Bugnes. Calissons can also be served. The oil pump and its 13 desserts fell the Christmas Eve meal	11
1414	Brioche à la cannelle facile	750g.com	https://www.750g.com/brioche-a-la-cannelle-r68005.htm	35	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Thermomix preparation put in the bowl the crumbled yeast, milk and sugar.Mix 2 min at 50 ° C at speed 2. Step 2:Place the dough on a previously floured work surface and knead slightly in the flour.Let stand 1:30 covered with a cloth.Step 3:Degazer the dough and separate it into two dough people.Lower with a roller by forming a rectangle.Step 4:Brush with melted butter and sprinkle with the sugar-canelle mixture.Cut into 7 or 8 pieces.Superimpose the bands on each other and cut again into 6 pieces.Step 5:Arrange the pieces on the slice in a missing mold previously recovered with baking paper.Step 6:Leave to stand again 45 min under a cloth.Step 7:Preheat the oven to 180 ° C and brush the brioche from the rest of the melted butter.Sprinkle with powdered sugar or vanilla sugar.Cook 25 min at 180 ° C.	11
1415	Gâteau Massepain au rhum	750g.com	https://www.750g.com/gateau-massepain-au-rhum-r204884.htm	75	6 servings	https://static.750g.com/images/600-600/6a8ba89ba6b104af81be538fca7b93d5/gateau-massepin-img-3907.jpg	not_given	Step 1 :Preheat the oven to 160 ° C. Bear a kouglof mold then sprinkle with powdered sugar. Shake the egg yolks of the whites. 2nd step :Mount the egg whites.Step 3:Pour the sugar into a bowl, add the egg yolks. Step 4:Beat the egg yolks with the sugar until they whiten and double in volume. Step 5:Add the rum.Step 6:Add the flour and starch.Mix. Step 7:Add the egg whites little by little.Step 8:Mix.Step 9:Pour the mixture into the mold, bake and cook for 45 minutes. Once cooked, let cool the cake out of the oven before unmolding it and sprinkle with icing sugar.Step 10:Good tasting !	6
1416	Diplomate - soupe aux cerises	750g.com	https://www.750g.com/diplomate-soupe-aux-cerises-r54010.htm	80.0	8 servings	https://static.750g.com/images/600-600/3d17e1ee916dbbd8693b654dda04299e/diplomate-soupe-aux-cerises.png	not_given	Step 1 :The diplomat: preheat the oven to 180 ° _Th.6_. In bowl, pour the eggs, the yolks, the sugar. Whisk vigorously without whiten. Add milk and rum. Cut the pastry in cubes. Butter the mold abundantly. Reserve in the refrigerator. Sprinkle with sugar. Pour the cubes in the bowl, mix _check that pastries are well soaked_. Prepare a double boiler _a half-filled gratin mold filled with water_. Write the cubes in your hands, place them in the mold. Pour the mixture. Place it in the gratin mold. Bake and cook for 1 hour _the tip of a knife must come out dry_. Sorting from the oven. Let cool at room temperature. Cover with food paper. Reserve in the refrigerator. 2nd step :Cherry soup: bring wine, port, 30g of sugar to a boil and spices _put in a tea bag_, reduce by half. Filter. Report at a boil for 5 minutes, add the icing sugar and the dissolved cornstarch in 1 tablespoon of water. Cook for 30 seconds, stirring constantly to thicken. After cooling, pour into an airtight box and set aside in the refrigerator. Add the cherries and bring again to a boil. Stop the fire. Add the verbena leaves. Let cool. Pour into an airtight box and keep in the refrigerator. Service: cut slices into the cake then circles using a circle 5cm in diameter, place a circle in a cup or mini hollow plate, pour a little cherry soup and put a cherry.	19
1417	Langoustines flambées au rhum ambré	750g.com	https://www.750g.com/langoustines-flambees-au-rhum-ambre-r90859.htm	35	4 servings	https://static.750g.com/images/600-600/72319350857a9c200220c0d510889220/langoustines-flambees-au-rhum-ambre.jpg	not_given	Step 1 :Marinade: In a bowl, put a good drizzle of olive oil as well as the juice of half a green ledron.Add salt, pepper, garlic and onions.2nd step :Peel the langoustines and have them bathed in the marinade for about fifteen minutes.Step 3:Heat a drizzle of olive oil as well as a clove of crushed or minced garlic in a frying pan.Step 4:When the oil shudders, add the langoustines and set on low heat.Step 5:Once the pink langoustines, add the rum in several times and flambé with each new addition.	8
1418	Grog au rhum ambré	750g.com	https://www.750g.com/grog-r71513.htm	5	1 serving	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Put the water to heat. Top this time, press the juice of 1/2 lemon.In a mug put 2 teaspoons of honey, lemon juice, and the value of a small glass with rum liquor.When the water starts to make small bubbles, pour in the mug.Drink as soon as the temperature allows ....	4
1419	Mojito Ananas	750g.com	https://www.750g.com/mojito-ananas-r55941.htm	10	2 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Crush mint, pineapple and sugar in the bottom of the shaker using the pestle.2nd step :Add the rum Step 3:Strike with crushed ice.Step 4:Pour everything into the two highball glasses filled with crushed ice, complete with pineapple juice, mix.	6
1420	Guimauve au rhum et chocolat	750g.com	https://www.750g.com/guimauve-au-rhum-et-chocolat-r204886.htm	30	30 servings	https://static.750g.com/images/600-600/978c29a31bb3103680d3b5126b3b1d9e/guimauve-rhum-img-3818.jpg	not_given	Step 1 :Place the gelatin leaves in a large bowl filled with cold water, set aside. Mount the egg whites in snow, set aside the sugar and 8 cl of water in a saucepan. 2nd step :Add the honey and light the heat to melt the sugar and honey. Step 3:Sugar and honey syrup will have to reach 130 ° C. Step 4:Pour the 130 ° C syrup into the egg whites, while continuing to beat the whites with the drummer. Step 5:Drain and press the gelatin leaves between your hands. Add them in the egg whites, while continuing to beat the whites with the drummer. Step 6:Add the rum and continue to beat until the mixture becomes lukewarm.  Step 7:Prepare a 20*20 square pastry frame and place it on a plate lined with a sheet of parchment paper. In a bowl mix the icing sugar and the starch, put them off well together. Shall the bottom of the mold with a little of this mixture. Step 8:Pour the dough into the mold, smooth the surface with a spatula. Take at least 4 hours at room temperature. Step 9:As soon as the marshmallow dough has taken, sprinkle the surface with the mixture of icing sugar and remaining starch. Step 10:Melt the dark chocolate, then use it to decorate the surface of the marshmallow by making lines using a small spoon. Step 11:Cut the marshmallows into cubes. Step 12:Treat yourself !	8
1421	Gâteau aux biscottes	750g.com	https://www.750g.com/gateau-aux-biscottes-r10462.htm	45	6 servings	https://static.750g.com/images/600-600/d9a3a78e3f04274b3cf7f9aa72f57843/gateau-aux-biscottes.jpg	not_given	Step 1 :Soak raisins in rum _a small mustard glass_, crush the rusks in their hands until they look like large sand, add half a liter of milk, 4 eggs, mix the dough, addsugar and the grapes soaked in rum.2nd step :Cut the apples into thin strips and distribute them on the preparation, push them with a knife until the fruit is exhausted.Step 3:Cook in the preheated oven, over low heat _Termostat 6-7_, 25 minutes.	7
1422	Gâteaux aux petits suisses	750g.com	https://www.750g.com/gateaux-aux-petits-suisses-r68420.htm	45	4 servings	https://static.750g.com/images/600-600/bfedb07f9f2817a7ea374aefd8da51fd/gateaux-aux-petits-suisses.png	not_given	Step 1 :In a bowl, mix the small Swiss with sugar, vanilla sugar, corn flour, yeast to obtain a very homogeneous mixture.2nd step :Separate the egg whites and add the yolks in the dough as well as the rum.Step 3:Mount the egg whites in very firm snow and gently add as you go so as not to break the whites.Step 4:Mix until a well -ventilated dough is obtained.Step 5:Butter your mold and sift with flour to facilitate demolding and during this time preheat your oven at 200 ° C then bake.Step 6:Finally cooking plant the blade of a knife to check if your cake is cooked the blade should be dry for info but, I think you know it.	7
1423	Far breton savoureux	750g.com	https://www.750g.com/far-breton-r79950.htm	45	4 servings	https://static.750g.com/images/600-600/d64ad8fef4e64f5ce2d2a635677e0994/far-breton-savoureux.jpeg	not_given	Step 1 :Mix the flour, eggs and sugar.And add the milk as you go.2nd step :Butter the dish and add the pitted prunes.Pour the preparation.Cook at 180 ° for 30 to 40 minutes.	6
1424	Biscuit de Savoie facile	750g.com	https://www.750g.com/biscuit-de-savoie-r81540.htm	40	8 servings	https://static.750g.com/images/600-600/041cb990b0730254018a42fb217f103f/biscuitsavoie.jpg	not_given	Step 1 :In a terrine mix cornstarch, flour, baking powder, sugar and vanilla sugar.Add the eggs 1 to 1, mixing well between each.2nd step :Pour the preparation into a buttered pan and bake in a preheated oven at 200 ° C for 45 minutes.	6
1425	Gâteau de Savoie	750g.com	https://www.750g.com/gateau-de-savoie-r64600.htm	50	6 servings	https://static.750g.com/images/600-600/b4d7e44650f2560ce3d18843ab4f1d80/gateau-de-savoie.png	not_given	Step 1 :Preheat the oven to 190 ° C.Separate the whites from the yolks.Whisk the yolks with the sugar to obtain a white and frothy mixture.Gradually add the flour and cornstarch and possibly vanilla powder.2nd step :Mount the whites until stiff with a pinch of salt.Gently add the whites to the preparation to the egg yolks.Pour the dough into a 20cm diameter -lacked mold _buttered and floured if it is not silicone_.Step 3:Cook for about thirty minutes _ + or - depending on the ovens_.Let cool in the mold at room temperature.	6
1426	Gâteau de Savoie traditionnel	750g.com	https://www.750g.com/gateau-de-savoie-r65874.htm	40	4 servings	https://static.750g.com/images/600-600/a776aa70c6e74c3b37e6884592a1907f/gateau-de-savoie-traditionnel.png	not_given	Step 1 :Separate the whites from the yolks, beat the egg whites with the pinched salt.2nd step :Then mix the sugar with the yolks, and after little by little pour the flour into the yolks as well as the egg whites, stirring always in the same direction.Step 3:Put the dough in a buttered and baked mold.Th 180-200 °.	4
1427	Macarons comme Mercotte	750g.com	https://www.750g.com/macarons-r23949.htm	33	0 servings	https://static.750g.com/images/600-600/3caa1630ab2364d13eb9966d2f229f0b/macarons.jpg	not_given	Step 1 :Mix the powders, mount the whites, mix.Dress and cook 13 minutes at 150 ° C.	5
1428	Tiramisu aux fraises et limoncello	750g.com	https://www.750g.com/tiramisu-aux-fraises-r9129.htm	25	6 servings	https://static.750g.com/images/600-600/65784cffb57acf175610d142ddaaca1b/tiramisu-aux-fraises.jpg	not_given	Step 1 :Rinse, drain, dry and hull the strawberries. 2nd step :In a bowl, mash three or four with a fork with the lemoncello and 10 grs of sugar. Reserve. Step 3:Cut the other strawberries in half in the height direction. Step 4:Break the eggs and separate the whites from the yolks. Beat the yolks with 50 grs with sugar. Add the mascarpone, vanilla sugar and mix vigorously until the preparation is smooth and flexible. Step 5:In a bowl, mount the egg whites with an electric mixer. As soon as they are very frothy, incorporate the rest of the sugar and continue to whisk until they are firm and shiny. Step 6:Incorporate the egg whites into the mascarpone preparation. Arrange the cookies in the bottom of a dish, preferably transparent, or in six individual verrines. Coat them with the Limoncello strawberry coulis. Step 7:Divide half of the mascarpone cream on the cookies and then have a layer of strawberries and again cover with mascarpone cream. Step 8:Decorate the surface with the rest of the strawberries. Take three hours in the refrigerator before serving.	7
1429	Tiramisu fraises-kiwis	750g.com	https://www.750g.com/tiramisu-fraises-kiwis-r4949.htm	15	6 servings	https://static.750g.com/images/600-600/d836c15b1d0cb418f6621e8a756fa8fe/tiramisu-fraises-kiwis.jpg	not_given	Step 1 :1/ Mix the egg yolks and the sugar until the mixture whitens then add the mascarpone.Whisk the egg whites and incorporate them into the mixture. 2/ Cut the strawberries and kiwis into pieces. 3/ in a transparent glass, put a layer of tiramisu then a layer of alternating fruit.Store in the fridge while waiting to serve.	5
1430	Tiramisu aux fraises arroser de citron	750g.com	https://www.750g.com/tiramisu-aux-fraises-arroser-de-citron-r56919.htm	20	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Place the cookies in a ramekin.2nd step :Then wash, hide and cut the strawberries into small pieces, then put them in a dish.Step 3:Drizzle the strawberries of lemon juice and 30g of sugar.Crush them with a fork.Then put on the cookies without forgetting to put in the refrigerator step 4:Meanwhile, separate the yolks and whites from the eggs.Beat the yolks with 120g of sugar until the mixture whiten then add the mascarpone while beating.Step 5:Raise the egg whites, add the 30g of sugar for them gently incorporating them into the yellow, sugar and mascarpone mixture: Step 6:Pour the preparation over the soaked cookies.and finally leave cool for 2 hours	6
1431	Tiramisu aux framboises sans œuf	750g.com	https://www.750g.com/tiramisu-aux-framboises-r4532.htm	15	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Place the cookies at the bottom of a flat -style gratin style dish. Take up the raspberries and pour them over it. Make the sugar, the yogurts and the mascarpone, until a homogeneous apparatus is obtained. Pour the raspberry liqueur on theraspberries _optional_. Review the raspberries of the yogurt/mascarpone mixture, smooth with a spoon.	7
1432	Tiramisu aux fraises en verrine rapide	750g.com	https://www.750g.com/tiramisu-aux-fraises-en-verrine-r55731.htm	15	6 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Wash and cut the strawberries. 2nd step :For the preparation of the syrup, put in a saucepan the glass of water + 1 tbsp sugar + the mint leaves. Leave to boil over low heat for about ten minutes and then remove from the heat, leaving everything so that it infuses well. Let cool. Step 3:Meanwhile, separate the yolks from egg whites. In a first container put the yolks with 3 tbsp sugar, beat until bleaching then add the mascarpone and mix well. In a second container, put the egg whites, beat them in snow and add the remaining 3 tbsp sugar. Step 4:Add the egg whites gently into the yellow mixture + sugar + mascarpone. Step 5:Soak the boudoirs in the syrup _but not too much!_ Then arrange them at the bottom of the verrines. Arrange the diced strawberries and finally the mascarpone cream. Place once again a layer of boudoirs soaked in the syrup, a layer of strawberries and finally a layer of mascarpone cream. Step 6:Reserve at least 4 hours cool and preferably overnight. Step 7:Sprinkle with cocoa and have strawberry fans.	8
1433	Le tiramisu aux framboises : un festival de saveurs	750g.com	https://www.750g.com/tiramisu-aux-framboises-r56292.htm	30	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :In a bowl, whisk 2 egg yolks with the mascarpone and 80g of sugar.Mount the 2 egg whites and add the vanilla sugar.Incorporate them into the previous mixture.Reserve in the fridge for 3 hours step 2:Preheat the oven th.6 _180 ° C_.Mix the 2 remaining egg yolks with the remaining sugar and flour.Add the grated lemon zest.Mount the 2 egg whites and incorporate them into the dough.Pour it over parchment paper over a thickness of 2 cm and bake 10 min step 3:Take off the dough, let cool and cut discs.Place them in verrines, add raspberries and then mascarpone foam.Decorate with raspberries and sprinkle with cocoa	8
1434	Tiramisu fraises à fleur d_oranger	750g.com	https://www.750g.com/tiramisu-fraises-a-fleur-doranger-r57033.htm	10	4 servings	https://static.750g.com/images/600-600/default/placeholder-img-default-mint.png	not_given	Step 1 :Wash, hash and cut the strawberries into pieces.2nd step :Sulf of brown sugar and sprinkle with orange blossom, let it macerate for 1 hour, stirring from time to time.Step 3:In a bowl, whisk the mascarpone with the egg yolks, the caster sugar and the grated lemon zest.Step 4:Add the liquid cream mounted in a firm whipped cream, keep cool.	11
1435	Tiramisu au Nutella à l_Amaretto	750g.com	https://www.750g.com/tiramisu-au-nutella-r18070.htm	15	4 servings	https://static.750g.com/images/600-600/6041ec5e22dd8e17c96468e0efa94dfe/tiramisu-au-nutella.jpeg	not_given	Step 1 :Start by preparing coffee. Let cool, then add the amaretto. To book. 2nd step :Separate the whites from the yolks. If you have a robot, start mounting the egg whites. Meanwhile, mix the yolks with the mascarpone, stir well. After beating the egg yolks with the mascarpone, put the sugar _the Nutella sugar by itself_. Engrave the nutella in the microwave with two tablespoons of milk. Step 3:When the whites are mounted in very firm snow, gently incorporate them into the yolks, sugar, mascarpone. Step 4:Start mounting. Take a square or rectangular mold _or verrines_, and start with a row of boudoirs soaked in coffee/Amaretto. Do not tighten them too much. Step 5:Add the diluted Nutella to the milk. Add the preparation with the mascarpone. Step 6:Put another row of boudoirs, then the rest of the mascarpone. Sprinkle with cocoa. Step 7:Put in the fridge for a few hours. In general I prepare it in the morning for the evening. The tiramisu must be very fresh.	8
